id,address,brokers,city,country,county,dateAdded,dateUpdated,descriptions,domains,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,sourceURLs,statuses,yearBuilt
e4dc5977-281f-4154-81b2-5f5d2890b768,"3569 Michael Course, West Lisaville, DC 26668","Moore, Evans and Williams",San Francisco,SG,Maricopa County,2024-09-18,2022-09-30,Cost bed along bring morning analysis.,cohen-jones.com,5544.62,sq ft,"-36.386424, 155.180792",https://placeimg.com/738/151/any,89.604564,Miss think later ball blue describe.,175.508821,9747.83,sq ft,"Hughes, Stevenson and Carney","Lucas, Smith and Alvarez",2025-02-17,773768.59,495354.11,583925.34,2023-12-29,2020-11-07,Off Market,2025-06-07,2021-05-30,5,1,5,5,None,William Ingram,08824,876052.44,Townhouse,BY,https://olsen.com/,For Sale,1956
bd2502db-0d75-4981-b4ea-40e2712d0cd2,"636 Johnson Square Suite 580, Moralesbury, DE 43140","Ford, Rice and Reyes",Phoenix,CA,Cook County,2020-10-15,2024-03-17,Same image treatment own.,reynolds.com,2221.77,sq ft,"18.855512, 46.639054",https://dummyimage.com/856x329,41.082941,Three where although call firm because rate.,-61.141573,8709.75,sq ft,Meadows Group,"Bishop, Dyer and Berry",2024-03-11,893116.38,861596.78,44518.34,2025-04-24,2025-03-03,For Sale,2025-06-04,2023-12-23,9,7,4,7,Garage,Jeremy Smith,55329,847037.68,Condo,ON,https://bailey-allen.com/,Pending,1949
62c3cdba-9c70-4b94-af30-dd6a6ec75ddb,"36717 James Route Suite 250, Lynchmouth, AZ 38897",Ferguson-Powers,San Diego,US,Maricopa County,2024-01-24,2024-01-31,Team investment pull listen instead pretty.,smith.com,6988.37,sq ft,"9.709665, 83.539313",https://www.lorempixel.com/714/68,69.846203,After stay drive any or.,142.775206,5682.23,sq ft,"Bryant, Lewis and Steele",Miller-Velazquez,2024-04-26,668191.24,903833.68,486940.84,2025-07-12,2020-11-14,Pending,2024-10-01,2022-03-28,8,3,7,4,None,Christine Jefferson,33139,761101.54,Condo,CA,http://silva.info/,Pending,1993
e7ada1e7-8f1a-408c-995a-e58343f7486d,"6153 Key Walk, Christopherstad, HI 75354",Hess LLC,Dallas,AU,Los Angeles County,2024-11-12,2021-05-23,Area box five test ok debate source.,clark.com,9707.2,sq ft,"-36.571938, -90.579606",https://dummyimage.com/197x529,87.381245,Dark get research throw along.,-47.690673,589.57,sq ft,"Barber, Lee and Stewart",Mcgrath-Moore,2021-03-11,591537.76,389793.47,516921.23,2021-07-19,2022-01-24,Off Market,2024-12-19,2023-09-15,1,8,6,6,Garage,Belinda Johnson,37388,858984.89,Land,CA,http://dixon.biz/,Off Market,1973
3051c68e-9da0-4b0f-8a06-cc0f093119a5,"171 Destiny Plain, Figueroafurt, CO 88873",Maldonado Group,New York,FR,Cook County,2025-06-19,2024-10-06,Ball mind PM economic discuss lose.,taylor-brown.com,9702.69,sq ft,"-30.050924, 128.591771",https://www.lorempixel.com/8/270,86.301635,Article teacher least study.,-59.857995,3010.49,sq ft,Smith-Ferguson,Melendez Ltd,2025-06-08,994030.22,367291.05,684870.05,2023-02-02,2024-10-15,Pending,2025-01-03,2021-07-09,9,1,9,5,Street,Alexandra Patterson,86782,930779.2,Condo,BY,https://www.snyder.net/,Sold,1997
2111c7c4-e25f-4a79-bcd0-57ff54d9d037,"70666 Natalie Gardens, Richardbury, MN 53742","Calhoun, Wright and Brown",Chicago,FR,Harris County,2022-04-04,2024-12-11,Recently yeah bit work area play.,burke-stein.com,5737.96,sq ft,"71.167674, -174.255849",https://placeimg.com/85/875/any,50.101071,Paper somebody decision without less.,-145.971953,3590.31,sq ft,Yoder Group,Carroll-Brown,2023-02-22,263208.78,614533.04,732673.98,2024-09-08,2020-12-12,Sold,2025-05-23,2022-02-28,5,2,4,9,None,Kayla Reynolds,19966,526945.95,Commercial,BY,https://fisher.com/,Pending,1983
53cf5e08-be2e-40ac-9d24-2e802beb2cd4,"95989 Steven Tunnel, Lake Carly, VT 76330","Robinson, David and Cook",Chicago,IN,Harris County,2023-12-03,2023-03-19,Sell total generation religious table.,smith.com,9047.78,sq ft,"-76.569828, -98.480518",https://www.lorempixel.com/404/67,79.341764,Light type theory live by.,46.973721,9270.52,sq ft,Morgan-Douglas,"Goodwin, Parrish and Brown",2022-10-15,306750.36,416105.67,802855.29,2023-07-22,2022-08-26,Off Market,2021-02-15,2020-09-23,2,5,6,6,Driveway,Gabriella Chen,91909,214078.38,Townhouse,CA,https://luna.com/,Sold,1944
04b50f29-c17a-48bb-9647-bab15f8ea0d9,"4704 Thomas Mews, West Brookeburgh, IN 54768","Perry, Ruiz and Norman",Phoenix,SG,Cook County,2024-04-14,2020-07-27,Talk service article easy arrive member.,macdonald-oneal.com,6122.44,sq ft,"15.706513, 121.22354",https://placeimg.com/298/155/any,71.521909,Six evidence three onto.,41.612957,4231.86,sq ft,"Washington, Lane and Cisneros","Powell, Allen and Barnes",2021-03-20,709377.4,149981.96,496438.85,2025-06-28,2023-09-01,Sold,2023-03-30,2022-05-25,2,10,10,10,None,Cody Robinson,26552,476985.5,Multi-Family,BY,http://www.davis.biz/,Pending,1926
7c2bcd79-1859-4111-a027-02f8ec58f314,"6011 Diane Viaduct Apt. 773, North Samantha, WI 35450",Jackson Inc,Dallas,US,Los Angeles County,2023-12-05,2023-04-07,Decide development involve through foot campaign here.,stone.net,7601.77,sq ft,"-38.860401, 170.572042",https://dummyimage.com/817x847,67.242909,Military attorney know friend.,85.228693,5067.91,sq ft,Houston-Bullock,Walker-Wells,2024-03-03,774921.32,852354.6,106574.18,2021-01-06,2021-04-17,Off Market,2024-03-19,2023-11-12,9,1,2,1,Garage,Tammy Smith,03547,164875.07,Multi-Family,QLD,https://bauer.com/,Pending,1908
d8747a3f-a0e9-4de0-b1fe-cecc4cd0ffe8,"442 Drew Stravenue Suite 030, Dunnland, VA 25352","Thompson, Carroll and Hernandez",Los Angeles,JP,Maricopa County,2023-01-18,2023-02-26,Several himself threat analysis stuff tough.,heath.net,3383.08,sq ft,"55.534799, 127.929809",https://placekitten.com/667/960,4.640048,Side maybe her evidence more.,-137.467974,2051.05,sq ft,Lewis and Sons,"Moore, Boyd and Espinoza",2022-12-10,318521.72,127072.61,811203.13,2020-08-10,2025-06-25,Off Market,2020-12-26,2024-10-01,2,9,7,6,Driveway,Michael Molina,37388,760546.63,Condo,ON,https://www.hardy.org/,For Sale,2011
c154f704-0381-44fb-a999-9ea79d707475,"Unit 7380 Box 8053, DPO AE 16464",Duran-Evans,Houston,AU,Harris County,2024-05-18,2025-01-30,Last low history kind.,johnson.com,1489.1,sq ft,"38.779038, -118.006946",https://placeimg.com/1024/83/any,-62.198536,Quickly mention bit.,115.695589,8833.71,sq ft,Kelley and Sons,Flores Ltd,2024-11-19,175188.72,109405.64,610030.62,2021-07-04,2020-10-09,Off Market,2023-10-09,2022-08-06,7,9,6,2,Driveway,Brittany Lee,86763,629164.55,Land,QLD,https://johnson-nelson.com/,Off Market,1962
65fb3ce3-c1a6-45f7-8c58-bde9623da2e9,"07605 Fox Forges Apt. 888, Nguyenmouth, OK 86371","Townsend, Johnson and Green",Dallas,US,Los Angeles County,2024-06-25,2020-12-27,Wish trade benefit side pattern for minute space.,burns-wilson.biz,5470.45,sq ft,"-29.212781, 121.129453",https://dummyimage.com/660x677,10.652051,Protect three test old price head consider.,-177.812481,5851.86,sq ft,Roberts PLC,Horn and Sons,2024-08-26,977617.95,823392.36,199672.35,2023-01-11,2024-01-01,Pending,2024-09-27,2025-06-18,5,5,10,6,Garage,Kathryn Jones,20632,771178.29,Commercial,CA,https://golden.com/,Off Market,1991
43ce7df5-b531-4812-aada-ea43bc4bf075,"566 Sherman Forest Suite 680, Williamsside, FL 77588",Anderson Ltd,Houston,US,San Diego County,2022-02-06,2024-04-26,Break much sound available reflect break.,crane.com,6670.28,sq ft,"13.461009, 20.528512",https://www.lorempixel.com/417/126,-1.680172,Kind hour issue national sea oil.,-59.664722,9412.72,sq ft,Roy-Clark,"Wilson, Caldwell and Williams",2021-07-06,13043.33,923617.9,596890.74,2021-10-15,2021-09-18,Sold,2023-10-05,2021-10-30,9,4,10,5,Driveway,Nicholas Rodriguez,72382,409979.35,Single Family,CA,https://walls.com/,Sold,1916
59640e2e-a52a-43e8-a8e4-bd59cdaeedba,"36028 Scott Shoals, Brucebury, NY 33067",Fuller and Sons,New York,JP,Maricopa County,2021-02-20,2024-08-19,Staff manage player.,curtis.com,4857.91,sq ft,"-73.480127, 38.481211",https://dummyimage.com/630x338,35.93115,Garden card more former apply race.,79.646661,6256.61,sq ft,"Schroeder, Finley and Anderson","Richardson, White and Phillips",2022-11-29,225577.66,677922.88,817164.68,2020-08-05,2024-09-03,Sold,2021-06-11,2021-06-10,3,2,7,8,None,Gerald Leach,10945,872987.8,Townhouse,TX,https://smith-smith.com/,Off Market,1939
c4ef6cb0-906d-479b-9fa3-b7ba7c5ae98a,"3046 Nguyen Shoals, Longview, KS 55850",Hernandez LLC,Dallas,UK,Harris County,2023-12-19,2025-07-21,Line live develop sign mother arrive.,lopez.com,2434.85,sq ft,"-45.373055, -59.389108",https://dummyimage.com/431x363,-67.81211,Care message Mrs his.,108.904372,5633.32,sq ft,"Murphy, Conner and Smith",Adams-Berg,2021-08-01,392213.97,243016.54,571435.84,2021-10-08,2023-04-30,Pending,2020-10-02,2022-11-04,10,5,1,8,Driveway,Nicole Floyd,58268,600826.41,Single Family,BC,https://www.dudley.biz/,For Sale,1937
01a6364e-a8d1-4350-a2d7-877dd637e48c,"5539 Karen Station, Lake Erin, NY 34551","Morris, Douglas and Smith",Chicago,IN,Cook County,2025-01-01,2022-11-14,Prevent find responsibility miss floor join each.,white.biz,2321.91,sq ft,"66.908531, 120.579639",https://placekitten.com/699/437,48.348895,Single speech information here.,72.740682,7102.37,sq ft,Schultz LLC,"Brooks, Johnston and Mills",2025-05-29,756343.54,337632.73,925535.66,2024-03-13,2025-04-15,For Sale,2024-06-03,2021-03-10,1,7,1,9,None,Valerie Landry,07118,218206.5,Townhouse,TX,http://lowery.com/,Off Market,1939
fd8aa21b-05bf-42d1-8313-9a91641b44ce,"2610 Jose Radial, Nielsenberg, TN 05602",Stewart Group,Los Angeles,UK,Maricopa County,2021-07-21,2022-12-05,Oil popular fine parent little.,smith.com,8573.58,sq ft,"63.173722, -54.794448",https://dummyimage.com/61x782,-26.978962,Message detail become short.,-110.344489,3797.59,sq ft,White Ltd,"Silva, Myers and Peterson",2025-01-16,910785.48,408032.52,280372.35,2025-04-19,2024-12-23,Pending,2022-07-11,2020-11-29,10,3,2,5,None,Amy Clark,74344,414576.4,Townhouse,BY,http://adams.org/,Off Market,2013
6db0e5d9-bed8-4f57-9eea-e885e5b44de2,"88752 Susan Lake Suite 526, Rodgersbury, WV 52125",Harris Ltd,Houston,UK,Los Angeles County,2021-03-03,2023-12-14,Already write city pick bad likely.,wilson.com,4163.58,sq ft,"35.86357, 161.611629",https://dummyimage.com/744x140,68.258207,Throw let leave nothing beyond.,-66.896248,788.64,sq ft,Davis Group,"Young, Mckenzie and Mcclure",2020-08-27,332396.92,239128.94,520886.2,2023-07-02,2021-05-06,For Sale,2024-08-21,2023-05-07,1,8,8,7,None,Jonathan Hunter,73774,560749.47,Condo,BC,http://www.norris-patterson.com/,For Sale,2023
c0c592f6-d9c4-4672-a925-e7309229f644,"3120 Thomas Locks Apt. 481, Carlsonborough, VT 55464",Allen-Hanson,Phoenix,US,San Diego County,2021-06-23,2022-06-05,Size entire news.,stevens.info,8049.12,sq ft,"15.945953, 117.224919",https://placeimg.com/46/418/any,-23.846237,Set race evidence tough.,-40.290506,1368.5,sq ft,"Lewis, Bond and Campbell",Perkins-Lewis,2024-10-29,346194.07,692957.38,368917.15,2020-12-17,2022-11-08,Pending,2020-12-06,2024-10-17,7,6,6,7,Carport,Diane Jackson,85157,820666.81,Townhouse,TX,https://ford.com/,Off Market,2006
2096a673-3450-4004-919b-48674b47c239,"376 Gomez Roads, Johnsonport, NY 98970",Russell-Wu,San Diego,CA,Maricopa County,2025-02-20,2023-12-15,Gun home environmental mean physical.,williams-mitchell.com,1523.21,sq ft,"-79.844616, -149.346668",https://placekitten.com/142/600,-23.609261,Buy animal themselves her.,-63.796854,9310.5,sq ft,Beard-Nguyen,"Johnson, Wong and Collins",2022-01-21,83180.99,875682.92,321002.61,2024-12-01,2024-07-23,Off Market,2021-02-27,2022-11-14,10,9,10,7,None,Nicholas Vang,91055,697498.5,Condo,QLD,https://www.rosales-allen.com/,Sold,1908
fe45131c-957b-4ff6-b1e6-72ed928af4d7,"1385 Wood Orchard, West Melaniefurt, DE 93945",Nguyen-Johnson,San Diego,US,Harris County,2025-01-29,2023-02-27,Manage either pass herself way either film candidate.,boone.com,1638.08,sq ft,"57.229554, -70.648442",https://www.lorempixel.com/314/98,11.631236,Gas pull usually with.,81.32747,9893.48,sq ft,Lewis-Clarke,Sellers and Sons,2022-08-14,740993.21,575543.6,616268.29,2024-08-19,2021-07-23,Sold,2020-07-28,2024-07-21,5,10,5,6,Garage,Jennifer Davis,20221,640863.67,Single Family,BY,http://mcgee.biz/,Off Market,1953
eb8df786-6649-493b-9d50-a539c4302a76,"USCGC Fisher, FPO AP 84944",Wright PLC,Los Angeles,UK,Harris County,2024-04-22,2023-08-14,Case physical American customer offer trade.,potts.com,8133.86,sq ft,"-4.278637, 164.222475",https://placeimg.com/969/606/any,22.89523,Statement local minute third question indicate.,1.863423,2839.67,sq ft,Houston Ltd,Rush PLC,2024-12-31,789886.4,171795.5,26709.38,2025-06-26,2020-09-03,Pending,2021-04-12,2021-07-17,4,5,8,9,None,Andrea Baldwin,85157,502577.27,Apartment,CA,https://williams-solomon.info/,Off Market,1998
70a00100-1907-4561-af38-dbb85b85b595,"72606 Perry Hills Apt. 914, Fisherborough, SC 02796","Hobbs, Gilmore and Williams",Houston,HK,Cook County,2021-12-12,2022-05-02,General next wrong class market.,miller.biz,4133.41,sq ft,"35.484998, -62.689794",https://www.lorempixel.com/973/320,-46.055246,Form the few.,-84.841367,3751.02,sq ft,Briggs Ltd,Lopez Ltd,2021-07-05,556693.21,241417.79,451797.12,2023-06-11,2024-02-02,Sold,2021-05-31,2022-12-24,2,5,5,3,Carport,Steven Glover,31290,902998.0,Single Family,BC,https://www.villegas.com/,Sold,1980
fc5a407e-78f3-4f41-b41c-ac1d59c4d07c,"110 Krystal Valleys, Frederickville, IA 70893","Stanley, Wilcox and Sloan",Dallas,HK,Los Angeles County,2025-05-31,2025-02-23,Probably general throughout success that return ground only.,frey-jones.org,2264.95,sq ft,"-59.083196, -37.187974",https://placekitten.com/586/184,9.661788,Audience attorney American short.,169.350757,6130.05,sq ft,Evans Inc,Hampton Inc,2025-06-01,488502.18,75154.2,342045.26,2021-01-24,2021-10-31,Pending,2025-06-09,2024-12-27,10,5,1,1,Street,Stephanie Spence,30843,951541.55,Land,BY,http://smith.com/,Pending,1912
2ea5977b-7d39-4cd7-8a28-07028e2e65f3,"79331 Brandon Ports Suite 120, Garciamouth, ME 30329",Barnes Ltd,Dallas,DE,Cook County,2022-03-22,2023-11-09,Onto ago front fish.,owens.biz,6877.85,sq ft,"-59.518673, -23.28662",https://placekitten.com/660/93,-50.657461,Cell theory when miss investment.,-147.630948,4184.06,sq ft,"Smith, Decker and Gray","Fischer, Farmer and Larson",2020-09-30,731942.65,843409.45,116971.64,2020-11-26,2024-09-12,Off Market,2022-06-23,2021-04-20,2,8,3,9,Street,Gregory Brown,86763,627795.61,Single Family,ON,https://www.mcguire.net/,Pending,1914
3146d093-8752-4bed-a551-c2f4935b944e,"04281 Robert Roads, Angelicabury, WV 01916",Lara-Marshall,New York,US,Harris County,2022-02-09,2021-02-06,Under there worker direction.,page.com,5037.26,sq ft,"59.385801, -142.444322",https://placekitten.com/179/634,-23.822892,Officer course meeting yourself race notice case.,44.094914,6293.81,sq ft,Walker and Sons,Scott-Nelson,2022-06-20,942302.26,900695.67,899817.83,2020-12-31,2021-04-14,Sold,2024-05-15,2023-11-23,7,2,2,5,Driveway,Robert Moore,85157,120692.05,Single Family,CA,https://martin-jackson.com/,For Sale,1965
25844a3f-24a8-4b19-a8db-4e4ed17c7c97,"1177 Mark Villages Suite 117, Jorgeview, WI 22820",Ellis Inc,Phoenix,UK,Los Angeles County,2020-12-23,2024-09-01,There and Democrat particularly pass.,romero.com,364.53,sq ft,"12.283208, 56.713043",https://placekitten.com/60/943,-8.86181,Compare not claim difficult stop employee.,162.434897,7130.08,sq ft,Payne Ltd,Morton-Hoover,2025-07-19,828222.68,638031.68,384486.45,2021-11-20,2022-10-05,Sold,2023-06-27,2021-06-07,3,7,7,6,Carport,Roberto Mcmillan,20632,857787.69,Condo,BC,http://spencer-wilson.biz/,Off Market,1998
6c32925c-8afe-4b68-8ed6-ea51edad094b,"USNS Odonnell, FPO AA 71679","Choi, Smith and Petty",New York,HK,San Diego County,2023-07-30,2023-04-14,Discussion moment defense yourself remember seek.,johnson.com,3944.4,sq ft,"35.778441, -113.36731",https://dummyimage.com/965x508,-58.318743,Agent service never become better few trade.,-154.422728,5461.46,sq ft,Davis Inc,Monroe PLC,2024-03-23,998515.87,501259.5,91247.49,2021-01-21,2023-12-21,Pending,2023-03-05,2021-04-17,9,9,8,7,Driveway,Benjamin Bowman,51627,336194.24,Townhouse,QLD,https://www.wilson.biz/,For Sale,2020
03a9df55-114c-4cfc-9fbc-ca6591a09dda,"8938 Tate Radial, Port Joshua, UT 19844",Turner and Sons,San Francisco,AU,San Diego County,2025-02-09,2023-10-07,Civil reflect trade company these rise.,evans.com,2904.39,sq ft,"-26.082, 28.621354",https://placekitten.com/853/913,8.835153,Some room style.,-91.073506,816.89,sq ft,Hogan Group,"Moore, Parsons and Bautista",2021-01-20,937722.27,830877.25,822821.46,2024-02-22,2025-05-24,For Sale,2021-05-02,2024-11-27,7,4,9,9,None,Tanya Russell,91375,739684.05,Single Family,ON,https://www.ingram.biz/,Off Market,1938
27c0a963-750a-41ee-aa80-e76fe01a6d03,"42362 Rachel Shoal, New Parkerstad, WV 41993","Hill, Ellis and Taylor",San Francisco,IN,Maricopa County,2023-04-22,2025-01-20,Forward about report soon including.,freeman.com,5994.73,sq ft,"50.882011, 17.067085",https://dummyimage.com/784x958,6.077789,Minute between concern star deep successful walk.,63.358393,7070.79,sq ft,Allen-Rose,"King, Mcfarland and Torres",2023-10-28,244068.22,880991.87,835247.07,2024-10-27,2023-09-15,For Sale,2020-07-29,2021-04-16,5,9,7,4,Garage,Zachary Jackson,72382,20794.18,Multi-Family,QLD,http://walker.com/,For Sale,1930
c983af2b-f723-4e06-83ab-74806b7ab678,"4144 White Estate Suite 315, Alexandrachester, GA 73971","Costa, Ali and Clements",Phoenix,UK,Harris County,2023-10-26,2021-06-13,Glass behavior partner beautiful beyond particularly far.,hudson.com,4777.85,sq ft,"44.355673, -118.564081",https://placekitten.com/338/1009,-86.627684,Large in less better.,109.275305,4092.05,sq ft,Reed-Rodriguez,Kennedy-Hawkins,2021-03-25,423084.75,901842.98,870501.54,2024-03-26,2021-08-03,Off Market,2020-12-21,2021-07-25,7,7,1,3,None,Hailey Davis,06206,918661.08,Apartment,QLD,http://www.long.org/,For Sale,1919
b7503a1f-6866-49c0-aac3-47698d3d1c02,"71100 Jacqueline Turnpike Apt. 813, West Lauriefort, SC 20459",Day-Stephenson,New York,AU,San Diego County,2022-05-17,2022-10-09,While unit during perform dream wide although.,hall.com,2779.91,sq ft,"-54.947282, 173.931266",https://www.lorempixel.com/295/736,48.898333,Resource girl fight sit commercial.,36.684172,2599.51,sq ft,"Rojas, Owens and Smith","Hall, Monroe and Harvey",2025-06-09,194066.7,166287.84,909335.73,2025-05-23,2022-10-28,For Sale,2023-07-30,2024-05-01,6,6,8,3,None,Stephanie Harmon,51627,80005.14,Land,QLD,https://www.jackson.com/,Pending,1937
7062b8c4-2567-449b-ba89-7f77fafbe5af,"10633 Cortez Street, Stephensberg, WV 37146","Flores, Hicks and Jimenez",San Francisco,AU,Harris County,2025-06-05,2024-10-25,Almost idea subject.,ellis.org,8101.66,sq ft,"-61.46915, 21.162289",https://placeimg.com/782/27/any,4.394244,Single that respond.,16.610309,9533.34,sq ft,Hernandez LLC,Williams-Taylor,2024-03-09,785802.21,425003.11,896390.94,2021-12-21,2020-12-20,For Sale,2025-04-18,2021-01-29,1,2,5,9,None,Olivia Walker,37388,94898.73,Commercial,CA,http://www.roth-raymond.info/,For Sale,1967
0705713b-6ced-47fc-8474-c3bf9c64d6b9,"2442 Hansen Fields Apt. 901, North Tinaville, MT 78855","Hudson, Green and Powell",New York,FR,Los Angeles County,2023-04-20,2020-12-16,Model hot face most.,mills.org,9375.58,sq ft,"78.397437, 39.736771",https://placeimg.com/106/87/any,-51.106531,Make often national political issue represent history.,173.17767,7667.57,sq ft,"Brown, Lee and David","Richardson, Ray and Duncan",2020-12-14,192470.78,76565.21,186940.67,2022-03-29,2021-08-21,Sold,2023-11-08,2023-12-20,9,9,1,9,Carport,Mr. Evan Solis MD,08917,732166.4,Multi-Family,TX,http://www.frye.com/,Sold,1900
772edae5-1e0e-4752-90f5-131ab8b7d0a6,"7533 Huff Manor Apt. 733, Melissatown, VA 69890",Gross-Wright,Los Angeles,UK,Maricopa County,2021-03-18,2022-12-28,Far focus best hospital camera production get.,bailey-conway.info,1082.41,sq ft,"-6.787303, -175.436032",https://dummyimage.com/89x952,-27.241103,Report evidence while general.,-177.208588,674.43,sq ft,"Mckee, Stone and Barr","Fernandez, Dalton and Watkins",2022-04-23,461372.6,247139.22,441359.29,2020-10-17,2021-06-19,Sold,2020-08-13,2022-03-15,1,3,1,1,Garage,David Sanchez,05743,123158.41,Apartment,QLD,http://www.ward.org/,Pending,1954
cdec8b0e-a8df-480e-853d-ff61e9652966,"113 Jonathan Crossing Apt. 163, East Jesse, MA 94030",Gonzales PLC,Phoenix,AU,San Diego County,2021-10-17,2021-01-14,Necessary finish usually arrive hotel cover.,pearson.info,4905.26,sq ft,"51.135055, 169.866268",https://dummyimage.com/22x646,-24.055802,Order maintain second mother personal land.,25.595706,7492.13,sq ft,Dillon Ltd,Ferguson PLC,2021-12-26,870045.87,489921.76,953440.45,2021-04-23,2023-10-26,Sold,2020-07-29,2022-03-22,10,9,9,5,Garage,Raymond Tucker,19966,257407.89,Apartment,BY,https://williams-green.com/,For Sale,1978
